BEAT_OF_OCCURRENCE,DAMAGE_PER_BEAT,PRIM_CONTRIBUTORY_CAUSE,DAMAGE_PER_CAUSE,PERCENTAGE,,,
1034,9834402.295,ROAD CONSTRUCTION/MAINTENANCE,38567.44002,0.392168623,,,
1034,9834402.295,OPERATING VEHICLE IN ERRATIC,66823.90287,0.679491248,,,
1034,9834402.295,DISTRACTION - FROM OUTSIDE VEHICLE,42624.96663,0.43342712,,,
1034,9834402.295,EXCEEDING AUTHORIZED SPEED LIMIT,100396.0108,1.020865405,,,
1034,9834402.295,IMPROPER OVERTAKING/PASSING,579145.4058,5.888974118,,,
1034,9834402.295,DISREGARDING ROAD MARKINGS,12784.93715,0.130002178,,,
1034,9834402.295,EVASIVE ACTION DUE TO ANIMAL,11254.21027,0.114437156,,,
1034,9834402.295,WEATHER,184862.4685,1.879752962,,,
1034,9834402.295,VISION OBSCURED (SIGNS,130300.0629,1.324941354,,,
1034,9834402.295,EQUIPMENT - VEHICLE CONDITION,131046.1121,1.33252747,,,
1034,9834402.295,IMPROPER LANE USAGE,295055.6387,3.000239668,,,
1034,9834402.295,DISREGARDING TRAFFIC SIGNALS,394013.3383,4.006479769,,,
1034,9834402.295,IMPROPER BACKING,443924.9148,4.513999951,,,
1034,9834402.295,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,2486.483906,2.53E-02,,,
1034,9834402.295,CELL PHONE USE OTHER THAN TEXTING,21668.65789,0.220335281,,,
1034,9834402.295,FAILING TO YIELD RIGHT-OF-WAY,1834096.314,18.64979954,,,
1034,9834402.295,FAILING TO REDUCE SPEED TO AVOID CRASH,301748.3601,3.068293843,,,
1034,9834402.295,NOT APPLICABLE,290033.2866,2.949170452,,,
1034,9834402.295,FOLLOWING TOO CLOSELY,972320.3108,9.886928373,,,
1034,9834402.295,ANIMAL,6468.247894,6.58E-02,,,
1034,9834402.295,DISREGARDING STOP SIGN,204545.8322,2.079901005,,,
1034,9834402.295,DRIVING ON WRONG SIDE/WRONG WAY,134069.2679,1.363268085,,,
1034,9834402.295,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),30121.67389,0.306288811,,,
1034,9834402.295,DISTRACTION - FROM INSIDE VEHICLE,65984.18366,0.670952659,,,
1034,9834402.295,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),122162.145,1.242191863,,,
1034,9834402.295,PHYSICAL CONDITION OF DRIVER,36337.51938,0.369493928,,,
1034,9834402.295,DISREGARDING OTHER TRAFFIC SIGNS,4445.995419,0.045208598,,,
111,9869515.312,EQUIPMENT - VEHICLE CONDITION,26992.30651,0.273491713,,,
111,9869515.312,ROAD CONSTRUCTION/MAINTENANCE,2891.566795,2.93E-02,,,
111,9869515.312,IMPROPER OVERTAKING/PASSING,1235865.259,12.52204611,,,
111,9869515.312,DISREGARDING STOP SIGN,20750.13404,0.210244712,,,
111,9869515.312,FAILING TO REDUCE SPEED TO AVOID CRASH,307081.0238,3.111409366,,,
111,9869515.312,VISION OBSCURED (SIGNS,44288.63788,0.448741772,,,
111,9869515.312,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2182.064617,2.21E-02,,,
111,9869515.312,TURNING RIGHT ON RED,8502.847191,0.086152632,,,
111,9869515.312,EVASIVE ACTION DUE TO ANIMAL,13046.79882,0.132192903,,,
111,9869515.312,UNABLE TO DETERMINE,2190478.783,22.19439065,,,
111,9869515.312,DISREGARDING TRAFFIC SIGNALS,795483.9674,8.060010468,,,
111,9869515.312,DRIVING ON WRONG SIDE/WRONG WAY,18824.23117,0.19073106,,,
111,9869515.312,WEATHER,54619.82207,0.553419498,,,
111,9869515.312,OPERATING VEHICLE IN ERRATIC,45282.35121,0.458810284, ,,
111,9869515.312,DISTRACTION - FROM INSIDE VEHICLE,29011.31129,0.293948693,,,
111,9869515.312,DISREGARDING OTHER TRAFFIC SIGNS,56820.12304,0.575713409,,,
111,9869515.312,EXCEEDING SAFE SPEED FOR CONDITIONS,81877.9551,0.829604621,,,
111,9869515.312,IMPROPER LANE USAGE,1224345.109,12.40532154,,,
111,9869515.312,CELL PHONE USE OTHER THAN TEXTING,10306.69803,0.104429627,,,
111,9869515.312,FAILING TO YIELD RIGHT-OF-WAY,969086.0805,9.818983504,,,
111,9869515.312,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,113258.0674,1.147554503,,,
111,9869515.312,PHYSICAL CONDITION OF DRIVER,0,0,,,
111,9869515.312,DISREGARDING ROAD MARKINGS,0,0,,,
111,9869515.312,EXCEEDING AUTHORIZED SPEED LIMIT,35993.07559,0.364689394,,,
111,9869515.312,TEXTING,18834.97311,0.1908399,,,
111,9869515.312,IMPROPER BACKING,453328.7513,4.593222027,,,
111,9869515.312,FOLLOWING TOO CLOSELY,1170693.668,11.86171388,,,
111,9869515.312,NOT APPLICABLE,217737.508,2.206162117,,,
111,9869515.312,DISREGARDING YIELD SIGN,0,0,,,
111,9869515.312,IMPROPER TURNING/NO SIGNAL,721932.1988,7.314768516,,,
1111,6911359.088,FOLLOWING TOO CLOSELY,1046154.199,15.13673629,,,
1111,6911359.088,IMPROPER LANE USAGE,216543.9863,3.133160694,,,
1111,6911359.088,UNABLE TO DETERMINE,1713266.608,24.78914184,,,
1111,6911359.088,VISION OBSCURED (SIGNS,22647.80463,0.327689595,,,
1111,6911359.088,OPERATING VEHICLE IN ERRATIC,370804.7372,5.36514935, ,,
1111,6911359.088,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),11827.71945,0.171134495,,,
1111,6911359.088,IMPROPER BACKING,226460.3878,3.276640455,,,
1111,6911359.088,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),12527.94678,0.181266038,,,
1111,6911359.088,EXCEEDING AUTHORIZED SPEED LIMIT,108671.4477,1.572360029,,,
1111,6911359.088,TURNING RIGHT ON RED,30158.02292,0.43635445,,,
1111,6911359.088,IMPROPER TURNING/NO SIGNAL,390599.0551,5.651552034,,,
1111,6911359.088,CELL PHONE USE OTHER THAN TEXTING,8562.598813,0.123891679,,,
1111,6911359.088,BICYCLE ADVANCING LEGALLY ON RED LIGHT,3646.315622,5.28E-02,,,
1111,6911359.088,EXCEEDING SAFE SPEED FOR CONDITIONS,17641.01358,0.255246665,,,
1111,6911359.088,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,158108.4917,2.287661366,,,
1111,6911359.088,DISTRACTION - FROM INSIDE VEHICLE,56805.92233,0.821921153,,,
1111,6911359.088,FAILING TO YIELD RIGHT-OF-WAY,994048.5056,14.38282244,,,
1111,6911359.088,IMPROPER OVERTAKING/PASSING,229276.2776,3.317383379,,,
1111,6911359.088,DISREGARDING STOP SIGN,166126.1717,2.40366865,,,
1111,6911359.088,WEATHER,93350.43303,1.350681275,,,
1111,6911359.088,ROAD CONSTRUCTION/MAINTENANCE,0,0,,,
1111,6911359.088,EQUIPMENT - VEHICLE CONDITION,105651.9148,1.528670605,,,
1111,6911359.088,TEXTING,6396.050194,9.25E-02,,,
1111,6911359.088,FAILING TO REDUCE SPEED TO AVOID CRASH,407045.7621,5.889518355,,,
1111,6911359.088,DISREGARDING TRAFFIC SIGNALS,217124.7377,3.141563547,,,
1111,6911359.088,PASSING STOPPED SCHOOL BUS,13807.43111,0.199778812,,,
1111,6911359.088,EVASIVE ACTION DUE TO ANIMAL,7503.747065,0.108571223,,,
1111,6911359.088,NOT APPLICABLE,208494.0352,3.01668648,,,
1111,6911359.088,DISREGARDING OTHER TRAFFIC SIGNS,16398.76171,0.237272604,,,
1111,6911359.088,PHYSICAL CONDITION OF DRIVER,35211.39322,0.509471332,,,
1111,6911359.088,DRIVING ON WRONG SIDE/WRONG WAY,13116.09307,0.189775888,,,
1111,6911359.088,DISTRACTION - FROM OUTSIDE VEHICLE,3381.517349,4.89E-02,,,
1112,5530152.73,IMPROPER OVERTAKING/PASSING,163978.4396,2.965170179,,,
1112,5530152.73,VISION OBSCURED (SIGNS,19296.00505,0.348923547,,,
1112,5530152.73,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),28122.90658,0.508537611,,,
1112,5530152.73,FOLLOWING TOO CLOSELY,506748.824,9.163378459,,,
1112,5530152.73,IMPROPER LANE USAGE,261691.6534,4.732087271,,,
1112,5530152.73,IMPROPER BACKING,95480.12511,1.726536857,,,
1112,5530152.73,PHYSICAL CONDITION OF DRIVER,30645.57851,0.554154288,,,
1112,5530152.73,EQUIPMENT - VEHICLE CONDITION,10139.93553,0.183357242,,,
1112,5530152.73,DISTRACTION - FROM INSIDE VEHICLE,10166.55562,0.183838605,,,
1112,5530152.73,EXCEEDING AUTHORIZED SPEED LIMIT,16163.58881,0.292281056,,,
1112,5530152.73,DISREGARDING OTHER TRAFFIC SIGNS,14980.91046,0.270895058,,,
1112,5530152.73,UNABLE TO DETERMINE,1551103.993,28.04812216,,,
1112,5530152.73,TURNING RIGHT ON RED,0,0,,,
1112,5530152.73,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),19477.11157,0.352198439,,,
1112,5530152.73,EVASIVE ACTION DUE TO ANIMAL,890.6865413,0.016106003,,,
1112,5530152.73,NOT APPLICABLE,198981.1489,3.598113082,,,
1112,5530152.73,ROAD CONSTRUCTION/MAINTENANCE,5598.621619,0.101238101,,,
1112,5530152.73,FAILING TO YIELD RIGHT-OF-WAY,839650.7011,15.18313765,,,
1112,5530152.73,DRIVING ON WRONG SIDE/WRONG WAY,112973.4593,2.042863278,,,
1112,5530152.73,OPERATING VEHICLE IN ERRATIC,184986.543,3.345053058, ,,
1112,5530152.73,DISREGARDING TRAFFIC SIGNALS,321837.4741,5.819685093,,,
1112,5530152.73,FAILING TO REDUCE SPEED TO AVOID CRASH,496432.4886,8.976831433,,,
1112,5530152.73,DISREGARDING STOP SIGN,223694.6888,4.045000197,,,
1112,5530152.73,WEATHER,91451.49605,1.653688433,,,
1112,5530152.73,IMPROPER TURNING/NO SIGNAL,257304.9662,4.652764195,,,
1112,5530152.73,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,28549.56535,0.516252746,,,
1112,5530152.73,EXCEEDING SAFE SPEED FOR CONDITIONS,39805.26326,0.719785966,,,
1113,7566984.784,UNABLE TO DETERMINE,2185322.785,28.87970371,,,
1113,7566984.784,EQUIPMENT - VEHICLE CONDITION,45449.40628,0.600627695,,,
1113,7566984.784,NOT APPLICABLE,128858.0028,1.702897607,,,
1113,7566984.784,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,113479.7253,1.499669003,,,
1113,7566984.784,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1563.151148,2.07E-02,,,
1113,7566984.784,IMPROPER OVERTAKING/PASSING,376968.2977,4.981750439,,,
1113,7566984.784,FOLLOWING TOO CLOSELY,628653.1065,8.307841557,,,
1113,7566984.784,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),165572.6948,2.188093402,,,
1113,7566984.784,IMPROPER TURNING/NO SIGNAL,422876.5672,5.588442151,,,
1113,7566984.784,IMPROPER LANE USAGE,385250.6792,5.091204623,,,
1113,7566984.784,OPERATING VEHICLE IN ERRATIC,180351.4634,2.383399313,,,
1113,7566984.784,FAILING TO YIELD RIGHT-OF-WAY,1204313.319,15.91536594,,,
1113,7566984.784,EXCEEDING SAFE SPEED FOR CONDITIONS,29424.94426,0.388859567,,,
1113,7566984.784,DRIVING ON WRONG SIDE/WRONG WAY,141976.8181,1.876266732,,,
1113,7566984.784,FAILING TO REDUCE SPEED TO AVOID CRASH,349070.6703,4.613074828,,,
1113,7566984.784,DISTRACTION - FROM INSIDE VEHICLE,4505.871729,5.95E-02,,,
1113,7566984.784,WEATHER,101501.9618,1.341379225,,,
1113,7566984.784,DISREGARDING STOP SIGN,184969.2511,2.444424779,,,
1113,7566984.784,IMPROPER BACKING,153605.0462,2.029937294,,,
1113,7566984.784,TURNING RIGHT ON RED,5234.880808,6.92E-02,,,
1113,7566984.784,VISION OBSCURED (SIGNS,93991.04724,1.242120209,,,
1113,7566984.784,EVASIVE ACTION DUE TO ANIMAL,15679.60562,0.207210746,,,
1113,7566984.784,DISREGARDING ROAD MARKINGS,4600.071281,6.08E-02,,,
1113,7566984.784,PHYSICAL CONDITION OF DRIVER,5845.018552,7.72E-02,,,
1113,7566984.784,DISREGARDING TRAFFIC SIGNALS,554518.1981,7.328126248,,,
1113,7566984.784,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),4828.548463,6.38E-02,,,
1113,7566984.784,DISTRACTION - FROM OUTSIDE VEHICLE,3128.546334,4.13E-02,,,
1113,7566984.784,EXCEEDING AUTHORIZED SPEED LIMIT,60229.22047,0.795947424,,,
1113,7566984.784,ROAD CONSTRUCTION/MAINTENANCE,4262.055222,5.63E-02,,,
1113,7566984.784,TEXTING,10953.82999,0.144758187,,,
1114,3050411.45,ANIMAL,1057.570009,0.03466975,,,
1114,3050411.45,IMPROPER BACKING,93439.36768,3.063172598,,,
1114,3050411.45,DISREGARDING STOP SIGN,28832.70475,0.945207072,,,
1114,3050411.45,DISREGARDING TRAFFIC SIGNALS,126517.4889,4.147554877,,,
1114,3050411.45,PHYSICAL CONDITION OF DRIVER,36365.44367,1.192148806,,,
1114,3050411.45,FOLLOWING TOO CLOSELY,295306.0911,9.680860955,,,
1114,3050411.45,IMPROPER LANE USAGE,69842.54774,2.289610725,,,
1114,3050411.45,FAILING TO REDUCE SPEED TO AVOID CRASH,208940.2023,6.849574416,,,
1114,3050411.45,FAILING TO YIELD RIGHT-OF-WAY,272204.2156,8.923524581,,,
1114,3050411.45,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,47957.82472,1.572175607,,,
1114,3050411.45,DISREGARDING OTHER TRAFFIC SIGNS,32552.56015,1.067153093,,,
1114,3050411.45,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),38391.99044,1.258584,,,
1114,3050411.45,DRIVING ON WRONG SIDE/WRONG WAY,25507.46629,0.836197566,,,
1114,3050411.45,DISREGARDING ROAD MARKINGS,24134.99519,0.791204583,,,
1114,3050411.45,DISTRACTION - FROM OUTSIDE VEHICLE,30934.23995,1.014100572,,,
1114,3050411.45,IMPROPER OVERTAKING/PASSING,267434.4356,8.767159446,,,
1114,3050411.45,EXCEEDING AUTHORIZED SPEED LIMIT,107563.4735,3.526195573,,,
1114,3050411.45,EQUIPMENT - VEHICLE CONDITION,17741.37282,0.581605895,,,
1114,3050411.45,EXCEEDING SAFE SPEED FOR CONDITIONS,18720.67395,0.613709798,,,
1114,3050411.45,VISION OBSCURED (SIGNS,4097.965568,0.134341404,,,
1114,3050411.45,IMPROPER TURNING/NO SIGNAL,246338.444,8.075580884,,,
1114,3050411.45,NOT APPLICABLE,74619.21842,2.446201754,,,
1114,3050411.45,EVASIVE ACTION DUE TO ANIMAL,14912.59694,0.488871655,,,
1114,3050411.45,UNABLE TO DETERMINE,849485.485,27.84822634,,,
1114,3050411.45,WEATHER,47347.2424,1.552159214,,,
1114,3050411.45,OPERATING VEHICLE IN ERRATIC,,,,70165.8337,2.300208835
1115,3829455.754,FOLLOWING TOO CLOSELY,378243.4779,9.877212382,,,
1115,3829455.754,EVASIVE ACTION DUE TO ANIMAL, , ,23420.92264,0.611599249,
1115,3829455.754,UNABLE TO DETERMINE,1057391.906,27.61206747,,,
1115,3829455.754,IMPROPER OVERTAKING/PASSING,59387.78371,1.550815247,,,
1115,3829455.754,EXCEEDING SAFE SPEED FOR CONDITIONS,29747.33207,0.776803128,,,
1115,3829455.754,EXCEEDING AUTHORIZED SPEED LIMIT,89544.41092,2.338306451,,,
1115,3829455.754,WEATHER,22462.53259,0.586572454,,,
1115,3829455.754,DISTRACTION - FROM INSIDE VEHICLE,10538.62785,0.275199102,,,
1115,3829455.754,IMPROPER BACKING,30364.63454,0.792922976,,,
1115,3829455.754,FAILING TO YIELD RIGHT-OF-WAY,744102.4788,19.43102432,,,
1115,3829455.754,FAILING TO REDUCE SPEED TO AVOID CRASH,222429.0502,5.808372378,,,
1115,3829455.754,PHYSICAL CONDITION OF DRIVER,7339.800769,0.191666943,,,
1115,3829455.754,VISION OBSCURED (SIGNS, , ,,5088.613392,0.132880851
1115,3829455.754,EQUIPMENT - VEHICLE CONDITION,3317.7726,8.66E-02,,,
1115,3829455.754,IMPROPER TURNING/NO SIGNAL,194376.9785,5.075838212,,,
1115,3829455.754,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),54270.57084,1.417187568,,,
1115,3829455.754,OPERATING VEHICLE IN ERRATIC,,,,208254.069,5.438215831
1115,3829455.754,DRIVING ON WRONG SIDE/WRONG WAY,88433.44481,2.30929538,,,
1115,3829455.754,NOT APPLICABLE,67416.43248,1.760470334,,,
1115,3829455.754,DISREGARDING ROAD MARKINGS,0,0,,,
1115,3829455.754,IMPROPER LANE USAGE,93196.49896,2.433674782,,,
1115,3829455.754,DISREGARDING STOP SIGN,132769.4158,3.467057054,,,
1115,3829455.754,DISREGARDING TRAFFIC SIGNALS,281523.4029,7.351525153,,,
1115,3829455.754,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1659.37519,4.33E-02,,,
1115,3829455.754,DISTRACTION - FROM OUTSIDE VEHICLE,24176.22064,0.631322626,,,
112,6299444.628,OPERATING VEHICLE IN ERRATIC, , ,,29035.19243,0.460916702
112,6299444.628,WEATHER,65788.52117,1.044354305,,,
112,6299444.628,DISREGARDING ROAD MARKINGS,22081.23451,0.350526686,,,
112,6299444.628,VISION OBSCURED (SIGNS,, ,,21400.44072,0.339719483
112,6299444.628,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,2632.479425,4.18E-02,,,
112,6299444.628,DISTRACTION - FROM INSIDE VEHICLE,17600.07328,0.279390872,,,
112,6299444.628,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,109369.4526,1.736176108,,,
112,6299444.628,IMPROPER TURNING/NO SIGNAL,318642.039,5.05825605,,,
112,6299444.628,EXCEEDING AUTHORIZED SPEED LIMIT,3697.54938,5.87E-02,,,
112,6299444.628,IMPROPER LANE USAGE,1104502.301,17.53332819,,,
112,6299444.628,UNABLE TO DETERMINE,1492850.727,23.69813237,,,
112,6299444.628,BICYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
112,6299444.628,IMPROPER BACKING,201389.4841,3.196940302,,,
112,6299444.628,ROAD CONSTRUCTION/MAINTENANCE,0,0,,,
112,6299444.628,FOLLOWING TOO CLOSELY,630123.6886,10.00284511,,,
112,6299444.628,IMPROPER OVERTAKING/PASSING,662263.4436,10.51304492,,,
112,6299444.628,EVASIVE ACTION DUE TO ANIMAL,, ,0,0,
112,6299444.628,EQUIPMENT - VEHICLE CONDITION,7726.179754,0.122648586,,,
112,6299444.628,DRIVING ON WRONG SIDE/WRONG WAY,21074.63992,0.334547586,,,
112,6299444.628,FAILING TO YIELD RIGHT-OF-WAY,580075.9363,9.208366303,,,
112,6299444.628,DISTRACTION - FROM OUTSIDE VEHICLE,42626.50993,0.67667092,,,
112,6299444.628,DISREGARDING TRAFFIC SIGNALS,291832.7411,4.632674121,,,
112,6299444.628,NOT APPLICABLE,135383.8485,2.149139432,,,
112,6299444.628,TEXTING,4162.45433,6.61E-02,,,
112,6299444.628,FAILING TO REDUCE SPEED TO AVOID CRASH,418722.3854,6.646973029,,,
112,6299444.628,TURNING RIGHT ON RED,0,0,,,
112,6299444.628,EXCEEDING SAFE SPEED FOR CONDITIONS,67868.97682,1.077380322,,,
112,6299444.628,DISREGARDING OTHER TRAFFIC SIGNS,40865.13856,0.64871018,,,
112,6299444.628,PHYSICAL CONDITION OF DRIVER,7729.190815,0.122696385,,,
1121,4573554.192,FAILING TO YIELD RIGHT-OF-WAY,562251.3112,12.29353119,,,
1121,4573554.192,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,38460.34243,0.840928976,,,
1121,4573554.192,PHYSICAL CONDITION OF DRIVER,35461.05408,0.775350036,,,
1121,4573554.192,VISION OBSCURED (SIGNS,,,,0,0
1121,4573554.192,ANIMAL,7439.647411,0.16266665,,,
1121,4573554.192,EXCEEDING SAFE SPEED FOR CONDITIONS,50178.21375,1.097138279,,,
1121,4573554.192,ROAD CONSTRUCTION/MAINTENANCE,1312.734785,2.87E-02,,,
1121,4573554.192,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,0,0,,,
1121,4573554.192,TURNING RIGHT ON RED,38757.27484,0.847421354,,,
1121,4573554.192,UNABLE TO DETERMINE,1521702.293,33.27176697,,,
1121,4573554.192,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),22437.17569,0.490585106,,,
1121,4573554.192,NOT APPLICABLE,170011.8316,3.717280357,,,
1121,4573554.192,DISREGARDING STOP SIGN,48917.10609,1.06956437,,,
1121,4573554.192,OPERATING VEHICLE IN ERRATIC, , , ,150096.0905,3.281825998
1121,4573554.192,DISREGARDING TRAFFIC SIGNALS,157458.1336,3.442795843,,,
1121,4573554.192,WEATHER,45476.92522,0.994345389,,,
1121,4573554.192,DRIVING ON WRONG SIDE/WRONG WAY,17345.95219,0.379266353,,,
1121,4573554.192,IMPROPER TURNING/NO SIGNAL,216709.5028,4.738317153,,,
1121,4573554.192,IMPROPER LANE USAGE,193031.3307,4.220597868,,,
1121,4573554.192,FOLLOWING TOO CLOSELY,306979.6577,6.712059041,,,
1121,4573554.192,DISTRACTION - FROM OUTSIDE VEHICLE,72467.82955,1.584497013,,,
1121,4573554.192,DISTRACTION - FROM INSIDE VEHICLE,110902.9724,2.424875004,,,
1121,4573554.192,FAILING TO REDUCE SPEED TO AVOID CRASH,339191.7046,7.416370078,,,
1121,4573554.192,EXCEEDING AUTHORIZED SPEED LIMIT,64603.32496,1.412540931,,,
1121,4573554.192,EQUIPMENT - VEHICLE CONDITION,80354.27796,1.756932893,,,
1121,4573554.192,DISREGARDING ROAD MARKINGS,0,0,,,
1121,4573554.192,IMPROPER BACKING,90343.80972,1.975352339,,,
1121,4573554.192,IMPROPER OVERTAKING/PASSING,231663.6953,5.06528808,,,
1122,8500096.986,EXCEEDING SAFE SPEED FOR CONDITIONS,151353.7366,1.780611878,,,
1122,8500096.986,ANIMAL,0,0,,,
1122,8500096.986,OPERATING VEHICLE IN ERRATIC,410410.3737,4.828302246, ,,
1122,8500096.986,DISREGARDING ROAD MARKINGS,45852.98827,0.539440766,,,
1122,8500096.986,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE,10368.08436,0.121976071,,,
1122,8500096.986,DRIVING ON WRONG SIDE/WRONG WAY,45433.00732,0.53449987,,,
1122,8500096.986,FOLLOWING TOO CLOSELY,1111225.214,13.07308864,,,
1122,8500096.986,EQUIPMENT - VEHICLE CONDITION,14054.08272,0.165340263,,,
1122,8500096.986,IMPROPER BACKING,138739.9356,1.632215913,,,
1122,8500096.986,EVASIVE ACTION DUE TO ANIMAL,40043.13523,0.471090333,,,
1122,8500096.986,NOT APPLICABLE,249012.1156,2.929520876,,,
1122,8500096.986,ROAD CONSTRUCTION/MAINTENANCE,22989.17565,0.270457804,,,
1122,8500096.986,WEATHER,103679.0575,1.2197397,,,
1122,8500096.986,DISTRACTION - FROM OUTSIDE VEHICLE,11150.01245,0.13117512,,,
1122,8500096.986,VISION OBSCURED (SIGNS,29222.70942,0.343792659, ,,
1122,8500096.986,IMPROPER OVERTAKING/PASSING,323531.8131,3.806213195,,,
1122,8500096.986,FAILING TO REDUCE SPEED TO AVOID CRASH,456304.8504,5.368231106,,,
1122,8500096.986,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,142656.4177,1.678291647,,,
1122,8500096.986,UNABLE TO DETERMINE,2332231.5,27.43770458,,,
1122,8500096.986,DISTRACTION - FROM INSIDE VEHICLE,99589.78965,1.171631216,,,
1122,8500096.986,IMPROPER TURNING/NO SIGNAL,406094.4567,4.777527332,,,
1122,8500096.986,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),49097.8345,0.577614992,,,
1122,8500096.986,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,93176.00235,1.096175755,,,
1122,8500096.986,FAILING TO YIELD RIGHT-OF-WAY,1024604.855,12.05403722,,,
1122,8500096.986,CELL PHONE USE OTHER THAN TEXTING,2170.530734,0.025535364,,,
1122,8500096.986,DISREGARDING STOP SIGN,256156.5915,3.013572574,,,
1122,8500096.986,PHYSICAL CONDITION OF DRIVER,36603.61225,0.430625819,,,
1122,8500096.986,EXCEEDING AUTHORIZED SPEED LIMIT,100205.021,1.178869149,,,
1122,8500096.986,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),45216.85699,0.531956954,,,
1122,8500096.986,DISREGARDING TRAFFIC SIGNALS,365318.6944,4.297817954,,,
1122,8500096.986,IMPROPER LANE USAGE,383604.5313,4.512942993,,,
1123,3839204.698,EXCEEDING AUTHORIZED SPEED LIMIT,11555.05083,0.300975117,,,
1123,3839204.698,WEATHER,79028.05836,2.058448678,,,
1123,3839204.698,DISREGARDING STOP SIGN,277287.7096,7.222529961,,,
1123,3839204.698,PHYSICAL CONDITION OF DRIVER,2501.1403,6.51E-02,,,
1123,3839204.698,FAILING TO YIELD RIGHT-OF-WAY,475017.4676,12.37280908,,,
1123,3839204.698,IMPROPER BACKING,46839.72797,1.220037264,,,
1123,3839204.698,IMPROPER LANE USAGE,113360.7735,2.952715013,,,
1123,3839204.698,DISREGARDING OTHER TRAFFIC SIGNS,69077.39441,1.799263125,,,
1123,3839204.698,DISTRACTION - FROM OUTSIDE VEHICLE,17554.48851,0.457242838,,,
1123,3839204.698,DISTRACTION - FROM INSIDE VEHICLE,3377.395802,8.80E-02,,,
1123,3839204.698,FAILING TO REDUCE SPEED TO AVOID CRASH,283780.6999,7.391653278,,,
1123,3839204.698,EVASIVE ACTION DUE TO ANIMAL,22022.15756,0.573612487,,,
1123,3839204.698,DRIVING ON WRONG SIDE/WRONG WAY,33398.54222,0.869933876,,,
1123,3839204.698,UNABLE TO DETERMINE,1220383.952,31.78741556,,,
1123,3839204.698,NOT APPLICABLE,21640.08465,0.563660611,,,
1123,3839204.698,EXCEEDING SAFE SPEED FOR CONDITIONS,33212.39467,0.865085279,,,
1123,3839204.698,DISREGARDING TRAFFIC SIGNALS,323713.8666,8.431794916,,,
1123,3839204.698,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,31380.37811,0.817366631,,,
1123,3839204.698,IMPROPER TURNING/NO SIGNAL,195341.5515,5.088073361,,,
1123,3839204.698,IMPROPER OVERTAKING/PASSING,69755.77497,1.816932944,,,
1123,3839204.698,EQUIPMENT - VEHICLE CONDITION,19931.04797,0.519145228,,,
1123,3839204.698,OPERATING VEHICLE IN ERRATIC,119726.3917,3.11852066, ,,
1123,3839204.698,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),117482.5325,3.060074723,,,
1123,3839204.698,FOLLOWING TOO CLOSELY,251836.1173,6.559590778,,,
1124,2724696.618,VISION OBSCURED (SIGNS,0,0,,,
